Number,Trade type,Entry time,Exposure,Entry balance,Exit balance,Profit,Pnl (incl fees),Exchange,Margin,BTC Price
333,Long,17th Nov 2018 14:00,1 day 2 hours 30 minutes,0.008908,0.009234,0.000325,3.66,Bitmex,5,5504.17
332,Short,16th Nov 2018 18:00,20 hours,0.008642,0.008915,0.000272,3.15,Bitmex,5,5512.24
331,Long,15th Nov 2018 16:00,1 day 2 hours,0.008163,0.008653,0.00049,6,Bitmex,5,5579.52
330,Short,12th Nov 2018 18:00,2 days 22 hours,0.004575,0.008248,0.003672,80.26,Bitmex,5,6327.87
329,Long,12th Nov 2018 03:30,14 hours 30 minutes,0.004698,0.004572,-0.000125,-2.67,Bitmex,5,6327.87
328,Short,11th Nov 2018 02:30,1 day 1 hour,0.00478,0.004696,-0.000084,-1.77,Bitmex,5,6357.6
327,Long,10th Nov 2018 06:30,20 hours,0.004838,0.004779,-0.000059,-1.22,Bitmex,5,6347.42
326,Short,9th Nov 2018 10:00,20 hours 30 minutes,0.004881,0.004837,-0.000044,-0.91,Bitmex,5,6334.89
325,Long,9th Nov 2018 08:30,1 hour 30 minutes,0.005152,0.004875,-0.000276,-5.37,Bitmex,5,6334.89
324,Short,7th Nov 2018 19:00,1 day 13 hours 30 minutes,0.004839,0.005159,0.00032,6.62,Bitmex,5,6503.12
323,Long,6th Nov 2018 08:00,1 day 11 hours,0.004522,0.004846,0.000324,7.16,Bitmex,5,6448.5
322,Short,5th Nov 2018 12:00,20 hours,0.004566,0.004521,-0.000044,-0.98,Bitmex,5,6404
321,Long,3rd Nov 2018 21:30,1 day 14 hours 30 minutes,0.004385,0.00457,0.000185,4.23,Bitmex,5,6331.96
320,Short,2nd Nov 2018 17:30,1 day 4 hours,0.004373,0.004385,0.000011,0.27,Bitmex,5,6349.8
319,Long,31st Oct 2018 16:00,2 days 1 hour 30 minutes,0.004299,0.004375,0.000075,1.76,Bitmex,5,6304.18
318,Short,29th Oct 2018 11:30,2 days 4 hours 30 minutes,0.004351,0.004298,-0.000053,-1.22,Bitmex,5,6266
317,Long,28th Oct 2018 23:30,12 hours,0.004732,0.004343,-0.000389,-8.24,Bitmex,5,6403.62
316,Short,28th Oct 2018 21:00,2 hours 30 minutes,0.004825,0.00473,-0.000094,-1.95,Bitmex,5,6403.62
315,Long,25th Oct 2018 17:00,3 days 4 hours,0.004875,0.004823,-0.000051,-1.06,Bitmex,5,6395.58
314,Short,23rd Oct 2018 13:00,2 days 4 hours,0.004955,0.004873,-0.000081,-1.64,Bitmex,5,6395.14
313,Long,15th Oct 2018 06:30,1 week 1 day 6 hours 30 minutes,0.005619,0.004939,-0.000679,-12.09,Bitmex,5,6440.42
312,Short,9th Oct 2018 06:30,6 days,0.005378,0.005624,0.000246,4.58,Bitmex,5,6589.48
311,Long,6th Oct 2018 00:00,3 days 6 hours 30 minutes,0.005323,0.005379,0.000056,1.06,Bitmex,5,6552.43
310,Short,2nd Oct 2018 16:30,3 days 7 hours 30 minutes,0.005672,0.005314,-0.000358,-6.31,Bitmex,5,6498.46
309,Long,2nd Oct 2018 05:00,11 hours 30 minutes,0.006023,0.005664,-0.000358,-5.95,Bitmex,5,6498.46
308,Short,28th Sep 2018 18:00,3 days 11 hours,0.005772,0.006029,0.000256,4.44,Bitmex,5,6620.01
307,Long,27th Sep 2018 20:00,22 hours,0.005882,0.00577,-0.000112,-1.91,Bitmex,5,6680.01
306,Short,27th Sep 2018 05:00,15 hours,0.006866,0.005859,-0.001006,-14.66,Bitmex,5,6680.01
305,Long,18th Sep 2018 12:30,1 week 1 day 16 hours 30 minutes,0.006175,0.006882,0.000706,11.44,Bitmex,5,6335.7
304,Short,17th Sep 2018 13:00,23 hours 30 minutes,0.005667,0.006187,0.00052,9.19,Bitmex,5,6250.7
303,Long,16th Sep 2018 20:00,17 hours,0.005958,0.00566,-0.000298,-5,Bitmex,5,6498
302,Short,15th Sep 2018 10:30,1 day 9 hours 30 minutes,0.005902,0.005959,0.000057,0.98,Bitmex,5,6518.68
301,Long,12th Sep 2018 05:30,3 days 5 hours,0.005027,0.005922,0.000895,17.82,Bitmex,5,6326
300,Short,10th Sep 2018 06:00,1 day 23 hours 30 minutes,0.005034,0.005026,-0.000007,-0.15,Bitmex,5,6300
299,Long,9th Sep 2018 11:00,19 hours,0.005367,0.005026,-0.00034,-6.34,Bitmex,5,6235.01
298,Short,7th Sep 2018 21:30,1 day 13 hours 30 minutes,0.005096,0.005373,0.000277,5.44,Bitmex,5,6395.01
297,Long,7th Sep 2018 21:00,30 minutes,0.005191,0.005093,-0.000097,-1.87,Bitmex,5,6395.01
296,Short,7th Sep 2018 19:30,1 hour 30 minutes,0.005389,0.005186,-0.000202,-3.76,Bitmex,5,6395.01
295,Long,6th Sep 2018 21:30,22 hours,0.005521,0.005386,-0.000135,-2.46,Bitmex,5,6495
294,Short,5th Sep 2018 05:00,1 day 16 hours 30 minutes,0.003262,0.005575,0.002312,70.9,Bitmex,5,6687.96
293,Long,31st Aug 2018 04:00,5 days 1 hour,0.002607,0.003277,0.000669,25.69,Bitmex,5,7015.01
292,Short,29th Aug 2018 07:30,1 day 20 hours 30 minutes,0.002463,0.002611,0.000147,5.97,Bitmex,5,7030.9
291,Long,28th Aug 2018 00:00,1 day 7 hours 30 minutes,0.002242,0.002469,0.000226,10.08,Bitmex,5,7071.01
290,Short,25th Aug 2018 16:30,2 days 7 hours 30 minutes,0.002639,0.002233,-0.000406,-15.39,Bitmex,5,6737.52
289,Long,23rd Aug 2018 14:30,2 days 2 hours,0.002233,0.002649,0.000416,18.65,Bitmex,5,6526.36
288,Short,22nd Aug 2018 17:00,21 hours 30 minutes,0.00228,0.002232,-0.000047,-2.1,Bitmex,5,6359.99
287,Short,17th Aug 2018 02:30,4 days 23 hours 32 minutes,0.004423,0.002229,-0.002193,-49.59,Bitmex,5,6585.49
286,Long,16th Aug 2018 18:00,8 hours 30 minutes,0.004677,0.004417,-0.00026,-5.58,Bitmex,5,6315.9
285,Short,16th Aug 2018 02:00,16 hours,0.005277,0.004663,-0.000613,-11.63,Bitmex,5,6315.9
284,Long,14th Aug 2018 21:00,1 day 5 hours,0.004594,0.005293,0.000699,15.22,Bitmex,5,6195.01
283,Short,13th Aug 2018 18:30,1 day 2 hours 30 minutes,0.004129,0.004605,0.000475,11.52,Bitmex,5,6253.67
282,Long,11th Aug 2018 16:30,2 days 2 hours,0.003848,0.004136,0.000287,7.46,Bitmex,5,6235.56
281,Short,10th Aug 2018 10:00,1 day 6 hours 30 minutes,0.003268,0.003862,0.000594,18.19,Bitmex,5,6146.01
280,Long,9th Aug 2018 10:00,1 day,0.003248,0.003268,0.00002,0.62,Bitmex,5,6546.45
279,Short,7th Aug 2018 22:00,1 day 12 hours,0.002483,0.003266,0.000782,31.52,Bitmex,5,6718.22
278,Long,7th Aug 2018 05:00,17 hours,0.002956,0.002472,-0.000484,-16.38,Bitmex,5,6718.22
277,Short,6th Aug 2018 14:00,15 hours,0.003043,0.002954,-0.000088,-2.9,Bitmex,5,6938
276,Long,5th Aug 2018 11:30,1 day 2 hours 30 minutes,0.003314,0.003036,-0.000277,-8.38,Bitmex,5,7030.01
275,Short,4th Aug 2018 12:30,23 hours,0.002703,0.003328,0.000625,23.14,Bitmex,5,7005
274,Long,3rd Aug 2018 17:00,19 hours 30 minutes,0.002953,0.002697,-0.000255,-8.66,Bitmex,5,7414.08
273,Short,2nd Aug 2018 17:30,23 hours 30 minutes,0.002821,0.002956,0.000134,4.78,Bitmex,5,7533.92
272,Long,1st Aug 2018 15:00,1 day 2 hours 30 minutes,0.002874,0.00282,-0.000053,-1.87,Bitmex,5,7603.99
271,Short,28th Jul 2018 12:00,4 days 3 hours,0.002083,0.002892,0.000809,38.84,Bitmex,5,8228.9
270,Long,26th Jul 2018 07:30,2 days 4 hours 30 minutes,0.002223,0.00208,-0.000143,-6.44,Bitmex,5,7931.99
269,Short,25th Jul 2018 11:30,20 hours,0.002318,0.002221,-0.000096,-4.18,Bitmex,5,8157.15
268,Long,17th Jul 2018 18:00,1 week 17 hours 30 minutes,0.001442,0.002338,0.000896,62.15,Bitmex,5,7315.01
267,Short,17th Jul 2018 14:30,3 hours 14 minutes,0.002107,0.001426,-0.000681,-32.31,Bitmex,5,7315.01
266,Long,16th Jul 2018 09:30,1 day 5 hours,0.001823,0.002114,0.00029,15.95,Bitmex,5,6728.81
265,Short,16th Jul 2018 07:00,2 hours 30 minutes,0.002064,0.001817,-0.000246,-11.94,Bitmex,5,6728.81
264,Long,14th Jul 2018 16:30,1 day 14 hours 30 minutes,0.001942,0.002067,0.000124,6.42,Bitmex,5,6248.65
263,Short,12th Jul 2018 07:00,2 days 9 hours 30 minutes,0.002034,0.00194,-0.000094,-4.65,Bitmex,5,6249.75
262,Long,11th Jul 2018 08:00,23 hours,0.002281,0.002029,-0.000252,-11.05,Bitmex,5,6390.04
261,Short,10th Jul 2018 00:30,1 day 7 hours 30 minutes,0.001839,0.002291,0.000451,24.54,Bitmex,5,6303.7
260,Long,6th Jul 2018 10:30,3 days 14 hours,0.001673,0.001843,0.00017,10.16,Bitmex,5,6600
259,Short,5th Jul 2018 10:00,1 day 30 minutes,0.001563,0.001676,0.000113,7.24,Bitmex,5,6532.95
258,Long,4th Jul 2018 13:30,20 hours 30 minutes,0.001702,0.001559,-0.000142,-8.35,Bitmex,5,6587.47
257,Short,30th Jun 2018 22:30,3 days 14 hours 45 minutes,0.002529,0.001682,-0.000846,-33.48,Bitmex,5,6383.19
256,Short,28th Jun 2018 21:30,1 day 4 hours 7 minutes,0.003874,0.002497,-0.001376,-35.54,Bitmex,5,5851.66
255,Short,24th Jun 2018 05:00,11 hours 43 minutes,0.005594,0.003834,-0.00176,-31.47,Bitmex,5,6149.99
254,Long,23rd Jun 2018 10:30,18 hours 30 minutes,0.006946,0.005562,-0.001383,-19.92,Bitmex,5,6178.29
253,Long,18th Jun 2018 16:00,4 days 4 hours 30 minutes,0.010666,0.006858,-0.003807,-35.7,Bitmex,5,6709.02
252,Short,17th Jun 2018 13:00,1 day 3 hours,0.010696,0.010666,-0.00003,-0.29,Bitmex,5,6447.16
251,Long,14th Jun 2018 05:00,3 days 8 hours,0.010845,0.010693,-0.000152,-1.4,Bitmex,5,6638.49
250,Short,12th Jun 2018 16:30,1 day 12 hours 30 minutes,0.009025,0.010888,0.001862,20.64,Bitmex,5,6545
249,Long,9th Jun 2018 02:30,1 day 14 hours 37 minutes,0.014473,0.008897,-0.005576,-38.53,Bitmex,5,7496.4
248,Short,3rd Jun 2018 22:30,5 days 4 hours,0.014333,0.014476,0.000143,1,Bitmex,5,7706.37
247,Long,2nd Jun 2018 00:30,1 day 22 hours,0.012754,0.01437,0.001616,12.67,Bitmex,5,7636.42
246,Short,1st Jun 2018 01:30,23 hours,0.012831,0.012752,-0.000079,-0.62,Bitmex,5,7514.32
245,Long,29th May 2018 11:00,2 days 14 hours 30 minutes,0.010712,0.012881,0.002169,20.25,Bitmex,5,7460
244,Short,25th May 2018 15:00,3 days 20 hours,0.00901,0.010752,0.001742,19.33,Bitmex,5,7459.11
243,Long,24th May 2018 13:30,1 day 1 hour 30 minutes,0.009324,0.009003,-0.000321,-3.45,Bitmex,5,7584.15
242,Short,21st May 2018 12:30,3 days 1 hour,0.0057,0.00941,0.003709,65.08,Bitmex,5,8393.44
241,Long,18th May 2018 17:00,2 days 19 hours 30 minutes,0.004704,0.005723,0.001019,21.66,Bitmex,5,8238.51
240,Short,17th May 2018 19:00,22 hours,0.004605,0.004707,0.000101,2.19,Bitmex,5,8059
239,Long,16th May 2018 18:30,1 day 30 minutes,0.005087,0.004594,-0.000492,-9.68,Bitmex,5,8344
238,Short,15th May 2018 10:00,1 day 8 hours 30 minutes,0.004159,0.005109,0.000949,22.82,Bitmex,5,8477.46
237,Long,12th May 2018 13:30,2 days 20 hours 30 minutes,0.003953,0.004164,0.000211,5.34,Bitmex,5,8475
236,Short,8th May 2018 13:00,4 days 30 minutes,0.003055,0.003974,0.000919,30.09,Bitmex,5,9177.82
235,Long,1st May 2018 19:00,6 days 18 hours,0.002842,0.00306,0.000217,7.65,Bitmex,5,9072.29
234,Short,25th Apr 2018 11:30,6 days 7 hours 30 minutes,0.002673,0.002846,0.000173,6.49,Bitmex,5,8865.98
233,Long,22nd Apr 2018 03:00,3 days 8 hours 30 minutes,0.002371,0.00268,0.000308,13.03,Bitmex,5,8795.01
232,Short,21st Apr 2018 21:30,5 hours 30 minutes,0.002457,0.002369,-0.000088,-3.59,Bitmex,5,8915.42
231,Long,20th Apr 2018 00:30,1 day 21 hours,0.001962,0.002469,0.000506,25.8,Bitmex,5,8866.27
230,Short,16th Apr 2018 05:30,3 days 19 hours,0.002335,0.001954,-0.000381,-16.34,Bitmex,5,8048.93
229,Long,15th Apr 2018 05:00,1 day 30 minutes,0.002384,0.002334,-0.000049,-2.08,Bitmex,5,8355.25
228,Short,14th Apr 2018 21:30,7 hours 30 minutes,0.002476,0.002381,-0.000094,-3.83,Bitmex,5,8003.11
227,Long,12th Apr 2018 11:30,2 days 10 hours,0.002019,0.002487,0.000468,23.2,Bitmex,5,7916
226,Long,9th Apr 2018 05:00,14 hours 38 minutes,0.003164,0.001992,-0.001172,-37.05,Bitmex,5,6771.13
225,Short,8th Apr 2018 08:00,21 hours,0.003648,0.003153,-0.000495,-13.58,Bitmex,5,7020.01
224,Long,2nd Apr 2018 02:00,6 days 6 hours,0.00367,0.003648,-0.000022,-0.61,Bitmex,5,7045.01
223,Short,29th Mar 2018 05:00,3 days 21 hours,0.002521,0.003697,0.001175,46.62,Bitmex,5,7080
222,Long,28th Mar 2018 07:00,22 hours,0.003099,0.002508,-0.00059,-19.07,Bitmex,5,7942.72
221,Short,26th Mar 2018 11:00,1 day 20 hours,0.002634,0.00311,0.000475,18.06,Bitmex,5,8145
220,Long,25th Mar 2018 19:00,16 hours,0.0036,0.002611,-0.000988,-27.46,Bitmex,5,8453
219,Short,23rd Mar 2018 13:30,10 hours 24 minutes,0.005357,0.003559,-0.001798,-33.57,Bitmex,5,8927.1
218,Long,20th Mar 2018 20:00,2 days 16 hours 56 minutes,0.008834,0.005275,-0.003559,-40.29,Bitmex,5,8900
217,Short,17th Mar 2018 04:00,2 days 10 hours 16 minutes,0.013176,0.008732,-0.004443,-33.73,Bitmex,5,7857.6
216,Long,16th Mar 2018 13:30,14 hours 30 minutes,0.016905,0.013088,-0.003816,-22.58,Bitmex,5,8275
215,Short,16th Mar 2018 07:30,6 hours,0.02084,0.016812,-0.004027,-19.33,Bitmex,5,8275
214,Long,15th Mar 2018 14:30,17 hours,0.022304,0.020805,-0.001498,-6.72,Bitmex,5,8259.99
213,Short,12th Mar 2018 10:00,2 days 11 hours 56 minutes,0.01043,0.022583,0.012153,116.52,Bitmex,5,9120
212,Long,9th Mar 2018 16:00,2 days 18 hours,0.007346,0.010502,0.003156,42.97,Bitmex,5,9255
211,Short,9th Mar 2018 02:00,14 hours,0.006804,0.007359,0.000554,8.16,Bitmex,5,9255
210,Long,8th Mar 2018 09:30,7 hours 26 minutes,0.011085,0.006703,-0.004382,-39.53,Bitmex,5,9304.89
209,Short,7th Mar 2018 17:30,16 hours,0.015247,0.010987,-0.004259,-27.94,Bitmex,5,9925
208,Short,5th Mar 2018 17:00,2 days 23 minutes,0.007317,0.015434,0.008116,110.92,Bitmex,5,11377.54
207,Long,23rd Feb 2018 05:00,1 week 3 days 12 hours,0.004295,0.007388,0.003093,72.01,Bitmex,5,10144.99
206,Short,22nd Feb 2018 16:00,13 hours,0.003939,0.004303,0.000364,9.25,Bitmex,5,9830
205,Long,17th Feb 2018 02:30,5 days 13 hours 30 minutes,0.00502,0.003914,-0.001106,-22.04,Bitmex,5,11121.5
204,Long,11th Feb 2018 10:00,3 days 16 hours 45 minutes,0.00284,0.005072,0.002231,78.56,Bitmex,5,8072.99
203,Short,10th Feb 2018 13:00,21 hours,0.002193,0.002855,0.000662,30.21,Bitmex,5,8547.49
202,Long,6th Feb 2018 14:00,23 hours 25 minutes,0.001231,0.002215,0.000984,79.94,Bitmex,5,7688.46
201,Short,5th Feb 2018 16:30,15 hours 4 minutes,0.000576,0.001246,0.00067,116.32,Bitmex,5,6905.19
200,Short,4th Feb 2018 06:00,1 day 6 hours 33 minutes,0.000273,0.000583,0.00031,113.63,Bitmex,5,8167.91
199,Long,2nd Feb 2018 21:00,1 day 9 hours,0.000196,0.000274,0.000078,39.98,Bitmex,5,8787.52
198,Short,30th Jan 2018 15:30,2 days 15 hours 9 minutes,0.000091,0.000198,0.000107,117.06,Bitmex,5,9995
197,Long,27th Jan 2018 04:00,3 days 9 hours 46 minutes,0.000131,0.00009,-0.00004,-31,Bitmex,5,11319
196,Long,24th Jan 2018 21:00,1 day 12 hours 36 minutes,0.00022,0.000129,-0.00009,-41.26,Bitmex,5,11356.79
195,Short,24th Jan 2018 12:00,9 hours,0.000234,0.000219,-0.000014,-6.22,Bitmex,5,11356.79
194,Short,22nd Jan 2018 17:00,23 hours 28 minutes,0.000369,0.000231,-0.000137,-37.34,Bitmex,5,10766.7
193,Long,22nd Jan 2018 04:30,8 hours 44 minutes,0.000564,0.000364,-0.000199,-35.4,Bitmex,5,10766.7
192,Long,20th Jan 2018 06:00,1 day 3 hours 14 minutes,0.000926,0.000555,-0.00037,-40,Bitmex,5,12762.8
191,Long,17th Jan 2018 01:00,8 hours 52 minutes,0.001552,0.000911,-0.000641,-41.29,Bitmex,5,11200.01
190,Short,16th Jan 2018 00:30,20 hours 49 minutes,0.000714,0.001572,0.000858,120.2,Bitmex,5,11570.01
189,Long,15th Jan 2018 02:00,22 hours 30 minutes,0.000828,0.000711,-0.000117,-14.14,Bitmex,5,13590
188,Short,11th Jan 2018 05:30,9 hours 37 minutes,0.001208,0.000819,-0.000389,-32.21,Bitmex,5,13308.06
187,Long,10th Jan 2018 12:00,15 hours 53 minutes,0.001919,0.001192,-0.000727,-37.89,Bitmex,5,14875.18
186,Short,10th Jan 2018 09:00,3 hours,0.002449,0.001907,-0.000542,-22.15,Bitmex,5,14875.18
185,Long,9th Jan 2018 02:00,22 hours 19 minutes,0.003949,0.002414,-0.001535,-38.87,Bitmex,5,14480.99
184,Short,8th Jan 2018 09:30,16 hours 30 minutes,0.003828,0.003952,0.000124,3.25,Bitmex,5,14993.74
183,Long,8th Jan 2018 07:30,2 hours,0.004679,0.003808,-0.000871,-18.62,Bitmex,5,14993.74
182,Short,6th Jan 2018 10:30,1 day 21 hours,0.003989,0.004696,0.000706,17.71,Bitmex,5,17098.99
181,Long,1st Jan 2018 21:30,3 days 18 hours 58 minutes,0.002253,0.00403,0.001776,78.85,Bitmex,5,13480.01
180,Short,1st Jan 2018 10:30,11 hours,0.002455,0.002248,-0.000206,-8.42,Bitmex,5,13480.01
179,Long,30th Dec 2017 23:00,1 day 11 hours 30 minutes,0.002002,0.002466,0.000464,23.19,Bitmex,5,12839.99
178,Long,28th Dec 2017 14:30,1 day 11 hours 48 minutes,0.003233,0.001973,-0.001259,-38.97,Bitmex,5,14450.01
177,Long,26th Dec 2017 05:00,1 day 21 hours 52 minutes,0.005316,0.003184,-0.002132,-40.11,Bitmex,5,15790.88
176,Short,25th Dec 2017 21:00,6 hours 48 minutes,0.008035,0.005252,-0.002783,-34.64,Bitmex,5,14171.98
175,Long,24th Dec 2017 22:30,22 hours 30 minutes,0.007548,0.008047,0.000499,6.61,Bitmex,5,14221.94
174,Long,22nd Dec 2017 20:30,1 day 15 hours 57 minutes,0.011455,0.007456,-0.003999,-34.91,Bitmex,5,14210.57
173,Short,21st Dec 2017 17:30,19 hours 59 minutes,0.005336,0.011599,0.006262,117.35,Bitmex,5,15758.8
172,Long,20th Dec 2017 10:00,12 hours 10 minutes,0.008726,0.005257,-0.003469,-39.76,Bitmex,5,16496.89
171,Short,19th Dec 2017 12:00,22 hours,0.007529,0.008754,0.001224,16.27,Bitmex,5,17838.73
170,Long,16th Dec 2017 13:00,2 days 23 hours,0.009112,0.007492,-0.00162,-17.78,Bitmex,5,19650.01
169,Short,16th Dec 2017 01:30,11 hours 30 minutes,0.010961,0.009069,-0.001891,-17.26,Bitmex,5,19650.01
168,Long,14th Dec 2017 09:30,1 day 16 hours,0.008958,0.011008,0.002049,22.88,Bitmex,5,16749.78
167,Long,12th Dec 2017 23:00,19 hours 10 minutes,0.01424,0.008834,-0.005406,-37.96,Bitmex,5,17730.12
166,Long,10th Dec 2017 06:00,20 hours 29 minutes,0.008042,0.014386,0.006344,78.89,Bitmex,5,15290.01
165,Short,9th Dec 2017 13:00,17 hours,0.005472,0.008102,0.002629,48.05,Bitmex,5,15309.98
164,Long,9th Dec 2017 03:30,7 hours 24 minutes,0.008713,0.005396,-0.003316,-38.06,Bitmex,5,15309.98
163,Long,4th Dec 2017 15:00,2 days 7 hours 34 minutes,0.004887,0.008803,0.003915,80.11,Bitmex,5,11643.98
162,Short,4th Dec 2017 07:30,7 hours 30 minutes,0.004755,0.00489,0.000135,2.85,Bitmex,5,11643.98
161,Long,3rd Dec 2017 12:00,9 hours 32 minutes,0.007764,0.004684,-0.003079,-39.67,Bitmex,5,11290
160,Short,30th Nov 2017 13:30,9 hours 49 minutes,0.011392,0.007679,-0.003713,-32.6,Bitmex,5,9903
159,Short,29th Nov 2017 23:00,5 hours 19 minutes,0.01693,0.011262,-0.005668,-33.48,Bitmex,5,9935.98
158,Long,28th Nov 2017 07:30,1 day 12 hours 7 minutes,0.027477,0.016682,-0.010795,-39.29,Bitmex,5,9949
157,Long,24th Nov 2017 12:00,3 days 16 hours 48 minutes,0.01559,0.027757,0.012166,78.04,Bitmex,5,8215.01
156,Short,23rd Nov 2017 01:00,1 day 11 hours,0.016175,0.015577,-0.000598,-3.7,Bitmex,5,8031.16
155,Long,22nd Nov 2017 16:00,9 hours,0.016266,0.016173,-0.000092,-0.57,Bitmex,5,8250
154,Short,21st Nov 2017 04:00,1 day 12 hours,0.020867,0.016157,-0.004709,-22.57,Bitmex,5,8109
153,Long,20th Nov 2017 15:00,12 hours 39 minutes,0.031719,0.020611,-0.011107,-35.02,Bitmex,5,8256.01
152,Short,20th Nov 2017 10:00,5 hours,0.037147,0.031591,-0.005555,-14.96,Bitmex,5,8256.01
151,Long,18th Nov 2017 18:30,1 day 15 hours 30 minutes,0.03288,0.037247,0.004367,13.28,Bitmex,5,7777.01
150,Short,17th Nov 2017 11:30,1 day 7 hours,0.031937,0.032902,0.000964,3.02,Bitmex,5,7714.71
149,Long,15th Nov 2017 03:00,2 days 8 hours 30 minutes,0.020021,0.032218,0.012197,60.92,Bitmex,5,7294
148,Short,10th Nov 2017 13:30,4 days 13 hours 30 minutes,0.022465,0.019963,-0.002501,-11.14,Bitmex,5,6577.62
147,Long,9th Nov 2017 18:00,19 hours 30 minutes,0.033168,0.022213,-0.010955,-33.03,Bitmex,5,7156
146,Short,9th Nov 2017 03:00,15 hours,0.029233,0.033261,0.004028,13.78,Bitmex,5,7156
145,Long,7th Nov 2017 04:30,1 day 22 hours 30 minutes,0.025401,0.029323,0.003921,15.44,Bitmex,5,7126.63
144,Short,6th Nov 2017 23:00,5 hours 30 minutes,0.029778,0.025298,-0.004479,-15.04,Bitmex,5,6969.76
143,Long,6th Nov 2017 21:30,1 hour 30 minutes,0.033673,0.029686,-0.003986,-11.84,Bitmex,5,6969.76
142,Long,3rd Nov 2017 10:30,3 days 8 hours 35 minutes,0.052675,0.033225,-0.019449,-36.92,Bitmex,5,7170.01
141,Long,31st Oct 2017 12:00,1 day 23 hours 15 minutes,0.030138,0.053206,0.023067,76.54,Bitmex,5,6445.01
140,Short,30th Oct 2017 13:30,22 hours 30 minutes,0.032435,0.030084,-0.00235,-7.25,Bitmex,5,6124.16
139,Long,28th Oct 2017 05:30,2 days 8 hours,0.024894,0.032613,0.007718,31.01,Bitmex,5,5752.01
138,Short,23rd Oct 2017 13:00,4 days 16 hours 30 minutes,0.025202,0.024886,-0.000315,-1.25,Bitmex,5,5905.99
137,Long,18th Oct 2017 23:00,4 days 14 hours,0.022281,0.02527,0.002989,13.42,Bitmex,5,5574.44
136,Short,18th Oct 2017 06:30,16 hours 30 minutes,0.0273,0.022163,-0.005136,-18.81,Bitmex,5,5574.44
135,Long,12th Oct 2017 08:00,5 days 22 hours 30 minutes,0.021013,0.027448,0.006434,30.62,Bitmex,5,5440
134,Short,10th Oct 2017 12:00,1 day 20 hours,0.02823,0.020843,-0.007387,-26.17,Bitmex,5,4750
133,Long,7th Oct 2017 23:00,2 days 13 hours,0.021244,0.028395,0.00715,33.66,Bitmex,5,4425
132,Short,4th Oct 2017 14:00,3 days 9 hours,0.030306,0.021031,-0.009274,-30.6,Bitmex,5,4214.84
131,Long,4th Oct 2017 00:00,14 hours,0.035317,0.030188,-0.005129,-14.52,Bitmex,5,4214.84
130,Short,2nd Oct 2017 19:30,1 day 4 hours 30 minutes,0.032454,0.035385,0.002931,9.03,Bitmex,5,4392.71
129,Long,2nd Oct 2017 00:00,19 hours 30 minutes,0.03197,0.032465,0.000494,1.55,Bitmex,5,4392.71
128,Short,28th Sep 2017 15:30,3 days 8 hours 30 minutes,0.044033,0.031686,-0.012346,-28.04,Bitmex,5,4189.42
127,Long,27th Sep 2017 11:00,1 day 4 hours 30 minutes,0.040795,0.044109,0.003314,8.12,Bitmex,5,4200
126,Short,26th Sep 2017 09:30,1 day 1 hour 30 minutes,0.051063,0.040553,-0.01051,-20.58,Bitmex,5,3885.09
125,Long,24th Sep 2017 23:30,1 day 10 hours,0.039965,0.051324,0.011359,28.42,Bitmex,5,3669.01
124,Short,21st Sep 2017 02:30,3 days 21 hours,0.032449,0.040142,0.007693,23.71,Bitmex,5,3617.47
123,Long,20th Sep 2017 13:00,13 hours 30 minutes,0.036071,0.032364,-0.003707,-10.28,Bitmex,5,3872.06
122,Short,20th Sep 2017 02:00,11 hours,0.039408,0.035992,-0.003415,-8.67,Bitmex,5,3872.06
121,Long,17th Sep 2017 18:00,2 days 8 hours,0.035696,0.039495,0.003798,10.64,Bitmex,5,3719.97
120,Short,16th Sep 2017 12:00,1 day 6 hours,0.039487,0.035607,-0.00388,-9.83,Bitmex,5,3726.51
119,Short,14th Sep 2017 13:00,1 day 3 hours 1 minute,0.058561,0.039038,-0.019523,-33.34,Bitmex,5,3250.4
118,Long,13th Sep 2017 22:00,13 hours 48 minutes,0.096728,0.057663,-0.039064,-40.39,Bitmex,5,3855.32
117,Short,11th Sep 2017 15:00,2 days 7 hours,0.066636,0.097436,0.0308,46.22,Bitmex,5,4210.72
116,Long,10th Sep 2017 13:30,1 day 1 hour 30 minutes,0.059993,0.066792,0.006799,11.33,Bitmex,5,4251.36
115,Short,10th Sep 2017 07:00,6 hours 30 minutes,0.070564,0.059744,-0.01082,-15.33,Bitmex,5,4251.36
114,Long,5th Sep 2017 04:00,5 days 3 hours,0.086514,0.070189,-0.016324,-18.87,Bitmex,5,4432.51
113,Short,4th Sep 2017 09:30,18 hours 30 minutes,0.070374,0.086894,0.016519,23.47,Bitmex,5,4498.25
112,Long,4th Sep 2017 04:00,5 hours 30 minutes,0.09409,0.069816,-0.024274,-25.8,Bitmex,5,4498.25
111,Short,3rd Sep 2017 17:30,10 hours 30 minutes,0.099648,0.09396,-0.005688,-5.71,Bitmex,5,4626.05
110,Long,31st Aug 2017 11:30,3 days 6 hours,0.11531,0.09928,-0.01603,-13.9,Bitmex,5,4743.94
109,Short,30th Aug 2017 09:30,1 day 2 hours,0.131423,0.114931,-0.016492,-12.55,Bitmex,5,4581.98
108,Long,29th Aug 2017 13:30,20 hours,0.121355,0.13166,0.010305,8.49,Bitmex,5,4599
